date,county,prob_deaths,fips,new_prob_deaths
2020-06-16,calvert,1,24009,0
2020-06-16,caroline,0,24011,0
2020-06-16,carroll,3,24013,0
2020-06-16,cecil,1,24015,0
2020-06-16,charles,2,24017,0
2020-06-16,dorchester,0,24019,0
2020-06-16,frederick,7,24021,0
2020-06-16,garrett,0,24023,0
2020-06-16,harford,3,24025,0
2020-06-16,howard,5,24027,0
2020-06-16,kent,1,24029,0
2020-06-16,montgomery,40,24031,1
2020-06-16,prince_georges,25,24033,0
2020-06-16,queen_annes,0,24035,0
2020-06-16,somerset,0,24039,0
2020-06-16,st_marys,0,24037,0
2020-06-16,talbot,0,24041,0
2020-06-16,washington,0,24043,0
2020-06-16,wicomico,0,24045,0
2020-06-16,worcester,1,24047,0
2020-06-16,unknown,4,NA,0
2020-06-17,allegany,0,24001,0
2020-06-17,anne_arundel,9,24003,0
2020-06-17,baltimore,21,24005,0
2020-06-17,baltimore_city,8,24510,0
2020-06-17,calvert,1,24009,0
2020-06-17,caroline,0,24011,0
2020-06-17,carroll,2,24013,0
2020-06-17,cecil,1,24015,0
2020-06-17,charles,2,24017,0
2020-06-17,dorchester,0,24019,0
2020-06-17,frederick,7,24021,0
2020-06-17,garrett,0,24023,0
2020-06-17,harford,3,24025,0
2020-06-17,howard,5,24027,0
2020-06-17,kent,1,24029,0
2020-06-17,montgomery,40,24031,0
2020-06-17,prince_georges,25,24033,0
2020-06-17,queen_annes,0,24035,0
2020-06-17,somerset,0,24039,0
2020-06-17,st_marys,0,24037,0
2020-06-17,talbot,0,24041,0
2020-06-17,washington,0,24043,0
2020-06-17,wicomico,0,24045,0
2020-06-17,worcester,1,24047,0
2020-06-17,unknown,4,NA,0
2020-06-18,allegany,0,24001,0
2020-06-18,anne_arundel,9,24003,0
2020-06-18,baltimore,22,24005,1
2020-06-18,baltimore_city,8,24510,0
2020-06-18,calvert,1,24009,0
2020-06-18,caroline,0,24011,0
2020-06-18,carroll,2,24013,0
2020-06-18,cecil,1,24015,0
2020-06-18,charles,2,24017,0
2020-06-18,dorchester,0,24019,0
2020-06-18,frederick,7,24021,0
2020-06-18,garrett,0,24023,0
2020-06-18,harford,3,24025,0
2020-06-18,howard,5,24027,0
2020-06-18,kent,1,24029,0
2020-06-18,montgomery,40,24031,0
2020-06-18,prince_georges,25,24033,0
2020-06-18,queen_annes,0,24035,0
2020-06-18,somerset,0,24039,0
2020-06-18,st_marys,0,24037,0
2020-06-18,talbot,0,24041,0
2020-06-18,washington,0,24043,0
2020-06-18,wicomico,0,24045,0
2020-06-18,worcester,1,24047,0
2020-06-18,unknown,3,NA,0
2020-06-19,allegany,0,24001,0
2020-06-19,anne_arundel,9,24003,0
2020-06-19,baltimore,22,24005,0
2020-06-19,baltimore_city,9,24510,1
2020-06-19,calvert,1,24009,0
2020-06-19,caroline,0,24011,0
2020-06-19,carroll,2,24013,0
2020-06-19,cecil,1,24015,0
2020-06-19,charles,2,24017,0
2020-06-19,dorchester,0,24019,0
2020-06-19,frederick,7,24021,0
2020-06-19,garrett,0,24023,0
2020-06-19,harford,3,24025,0
2020-06-19,howard,5,24027,0
2020-06-19,kent,1,24029,0
2020-06-19,montgomery,40,24031,0
2020-06-19,prince_georges,24,24033,0
2020-06-19,queen_annes,0,24035,0
2020-06-19,somerset,0,24039,0
2020-06-19,st_marys,0,24037,0
2020-06-19,talbot,0,24041,0
2020-06-19,washington,0,24043,0
2020-06-19,wicomico,0,24045,0
2020-06-19,worcester,1,24047,0
2020-06-19,unknown,2,NA,0
2020-06-20,allegany,0,24001,0
2020-06-20,anne_arundel,9,24003,0
2020-06-20,baltimore,22,24005,0
2020-06-20,baltimore_city,9,24510,0
2020-06-20,calvert,1,24009,0
2020-06-20,caroline,0,24011,0
2020-06-20,carroll,2,24013,0
2020-06-20,cecil,1,24015,0
2020-06-20,charles,2,24017,0
2020-06-20,dorchester,0,24019,0
2020-06-20,frederick,7,24021,0
2020-06-20,garrett,0,24023,0
2020-06-20,harford,3,24025,0
2020-06-20,howard,5,24027,0
2020-06-20,kent,1,24029,0
2020-06-20,montgomery,40,24031,0
2020-06-20,prince_georges,24,24033,0
2020-06-20,queen_annes,0,24035,0
2020-06-20,somerset,0,24039,0
2020-06-20,st_marys,0,24037,0
2020-06-20,talbot,0,24041,0
2020-06-20,washington,0,24043,0
2020-06-20,wicomico,0,24045,0
2020-06-20,worcester,1,24047,0
2020-06-20,unknown,2,NA,0
2020-06-21,allegany,0,24001,0
2020-06-21,anne_arundel,9,24003,0
2020-06-21,baltimore,23,24005,1
2020-06-21,baltimore_city,9,24510,0
2020-06-21,calvert,1,24009,0
2020-06-21,caroline,0,24011,0
2020-06-21,carroll,2,24013,0
2020-06-21,cecil,1,24015,0
2020-06-21,charles,2,24017,0
2020-06-21,dorchester,0,24019,0
2020-06-21,frederick,7,24021,0
2020-06-21,garrett,0,24023,0
2020-06-21,harford,3,24025,0
2020-06-21,howard,5,24027,0
2020-06-21,kent,1,24029,0
2020-06-21,montgomery,40,24031,0
2020-06-21,prince_georges,24,24033,0
2020-06-21,queen_annes,0,24035,0
2020-06-21,somerset,0,24039,0
2020-06-21,st_marys,0,24037,0
2020-06-21,talbot,0,24041,0
2020-06-21,washington,0,24043,0
2020-06-21,wicomico,0,24045,0
2020-06-21,worcester,1,24047,0
2020-06-21,unknown,1,NA,0
2020-06-22,allegany,0,24001,0
2020-06-22,anne_arundel,9,24003,0
2020-06-22,baltimore,23,24005,0
2020-06-22,baltimore_city,9,24510,0
2020-06-22,calvert,1,24009,0
2020-06-22,caroline,0,24011,0
2020-06-22,carroll,2,24013,0
2020-06-22,cecil,1,24015,0
2020-06-22,charles,2,24017,0
2020-06-22,dorchester,0,24019,0
2020-06-22,frederick,7,24021,0
2020-06-22,garrett,0,24023,0
2020-06-22,harford,3,24025,0
2020-06-22,howard,5,24027,0
2020-06-22,kent,1,24029,0
2020-06-22,montgomery,40,24031,0
2020-06-22,prince_georges,24,24033,0
2020-06-22,queen_annes,0,24035,0
2020-06-22,somerset,0,24039,0
2020-06-22,st_marys,0,24037,0
2020-06-22,talbot,0,24041,0
2020-06-22,washington,0,24043,0
2020-06-22,wicomico,0,24045,0
2020-06-22,worcester,1,24047,0
2020-06-22,unknown,1,NA,0
2020-06-23,allegany,0,24001,0
2020-06-23,anne_arundel,9,24003,0
2020-06-23,baltimore,23,24005,0
2020-06-23,baltimore_city,9,24510,0
2020-06-23,calvert,1,24009,0
2020-06-23,caroline,0,24011,0
2020-06-23,carroll,2,24013,0
2020-06-23,cecil,1,24015,0
2020-06-23,charles,2,24017,0
2020-06-23,dorchester,0,24019,0
2020-06-23,frederick,7,24021,0
2020-06-23,garrett,0,24023,0
2020-06-23,harford,3,24025,0
2020-06-23,howard,5,24027,0
2020-06-23,kent,1,24029,0
2020-06-23,montgomery,40,24031,0
2020-06-23,prince_georges,24,24033,0
2020-06-23,queen_annes,0,24035,0
2020-06-23,somerset,0,24039,0
2020-06-23,st_marys,0,24037,0
2020-06-23,talbot,0,24041,0
2020-06-23,washington,0,24043,0
2020-06-23,wicomico,0,24045,0
2020-06-23,worcester,1,24047,0
2020-06-23,unknown,1,NA,0
2020-06-24,allegany,0,24001,0
2020-06-24,anne_arundel,9,24003,0
2020-06-24,baltimore,23,24005,0
2020-06-24,baltimore_city,9,24510,0
2020-06-24,calvert,1,24009,0
2020-06-24,caroline,0,24011,0
2020-06-24,carroll,2,24013,0
2020-06-24,cecil,1,24015,0
2020-06-24,charles,2,24017,0
2020-06-24,dorchester,0,24019,0
2020-06-24,frederick,7,24021,0
2020-06-24,garrett,0,24023,0
2020-06-24,harford,3,24025,0
2020-06-24,howard,5,24027,0
2020-06-24,kent,1,24029,0
2020-06-24,montgomery,40,24031,0
2020-06-24,prince_georges,24,24033,0
2020-06-24,queen_annes,0,24035,0
2020-06-24,somerset,0,24039,0
2020-06-24,st_marys,0,24037,0
2020-06-24,talbot,0,24041,0
2020-06-24,washington,0,24043,0
2020-06-24,wicomico,0,24045,0
2020-06-24,worcester,1,24047,0
2020-06-24,unknown,2,NA,1
2020-06-25,allegany,0,24001,0
2020-06-25,anne_arundel,8,24003,0
2020-06-25,baltimore,22,24005,0
2020-06-25,baltimore_city,9,24510,0
2020-06-25,calvert,1,24009,0
2020-06-25,caroline,0,24011,0
2020-06-25,carroll,2,24013,0
2020-06-25,cecil,1,24015,0
2020-06-25,charles,2,24017,0
2020-06-25,dorchester,0,24019,0
2020-06-25,frederick,7,24021,0
2020-06-25,garrett,0,24023,0
2020-06-25,harford,3,24025,0
2020-06-25,howard,5,24027,0
2020-06-25,kent,1,24029,0
2020-06-25,montgomery,40,24031,0
2020-06-25,prince_georges,24,24033,0
2020-06-25,queen_annes,0,24035,0
2020-06-25,somerset,0,24039,0
2020-06-25,st_marys,0,24037,0
2020-06-25,talbot,0,24041,0
2020-06-25,washington,0,24043,0
2020-06-25,wicomico,0,24045,0
2020-06-25,worcester,1,24047,0
2020-06-25,unknown,2,NA,0
2020-06-26,allegany,0,24001,0
2020-06-26,anne_arundel,8,24003,0
2020-06-26,baltimore,22,24005,0
2020-06-26,baltimore_city,9,24510,0
2020-06-26,calvert,1,24009,0
2020-06-26,caroline,0,24011,0
2020-06-26,carroll,2,24013,0
2020-06-26,cecil,1,24015,0
2020-06-26,charles,2,24017,0
2020-06-26,dorchester,0,24019,0
2020-06-26,frederick,7,24021,0
2020-06-26,garrett,0,24023,0
2020-06-26,harford,3,24025,0
2020-06-26,howard,5,24027,0
2020-06-26,kent,1,24029,0
2020-06-26,montgomery,39,24031,0
2020-06-26,prince_georges,23,24033,0
2020-06-26,queen_annes,0,24035,0
2020-06-26,somerset,0,24039,0
2020-06-26,st_marys,0,24037,0
2020-06-26,talbot,0,24041,0
2020-06-26,washington,0,24043,0
2020-06-26,wicomico,0,24045,0
2020-06-26,worcester,1,24047,0
2020-06-26,unknown,3,NA,1
2020-06-27,allegany,0,24001,0
2020-06-27,anne_arundel,8,24003,0
2020-06-27,baltimore,22,24005,0
2020-06-27,baltimore_city,9,24510,0
2020-06-27,calvert,1,24009,0
2020-06-27,caroline,0,24011,0
2020-06-27,carroll,2,24013,0
2020-06-27,cecil,1,24015,0
2020-06-27,charles,2,24017,0
2020-06-27,dorchester,0,24019,0
2020-06-27,frederick,7,24021,0
2020-06-27,garrett,0,24023,0
2020-06-27,harford,3,24025,0
2020-06-27,howard,5,24027,0
2020-06-27,kent,1,24029,0
2020-06-27,montgomery,39,24031,0
2020-06-27,prince_georges,24,24033,1
2020-06-27,queen_annes,0,24035,0
2020-06-27,somerset,0,24039,0
2020-06-27,st_marys,0,24037,0
2020-06-27,talbot,0,24041,0
2020-06-27,washington,0,24043,0
2020-06-27,wicomico,0,24045,0
2020-06-27,worcester,1,24047,0
2020-06-27,unknown,2,NA,0
2020-06-28,allegany,0,24001,0
2020-06-28,anne_arundel,8,24003,0
2020-06-28,baltimore,22,24005,0
2020-06-28,baltimore_city,9,24510,0
2020-06-28,calvert,1,24009,0
2020-06-28,caroline,0,24011,0
2020-06-28,carroll,2,24013,0
2020-06-28,cecil,1,24015,0
2020-06-28,charles,2,24017,0
2020-06-28,dorchester,0,24019,0
2020-06-28,frederick,7,24021,0
2020-06-28,garrett,0,24023,0
2020-06-28,harford,3,24025,0
2020-06-28,howard,5,24027,0
2020-06-28,kent,1,24029,0
2020-06-28,montgomery,39,24031,0
2020-06-28,prince_georges,23,24033,0
2020-06-28,queen_annes,0,24035,0
2020-06-28,somerset,0,24039,0
2020-06-28,st_marys,0,24037,0
2020-06-28,talbot,0,24041,0
2020-06-28,washington,0,24043,0
2020-06-28,wicomico,0,24045,0
2020-06-28,worcester,1,24047,0
2020-06-28,unknown,2,NA,0
2020-06-29,allegany,0,24001,0
2020-06-29,anne_arundel,8,24003,0
2020-06-29,baltimore,22,24005,0
2020-06-29,baltimore_city,9,24510,0
2020-06-29,calvert,1,24009,0
2020-06-29,caroline,0,24011,0
2020-06-29,carroll,2,24013,0
2020-06-29,cecil,1,24015,0
2020-06-29,charles,2,24017,0
2020-06-29,dorchester,0,24019,0
2020-06-29,frederick,7,24021,0
2020-06-29,garrett,0,24023,0
2020-06-29,harford,3,24025,0
2020-06-29,howard,5,24027,0
2020-06-29,kent,1,24029,0
2020-06-29,montgomery,39,24031,0
2020-06-29,prince_georges,23,24033,0
2020-06-29,queen_annes,0,24035,0
2020-06-29,somerset,0,24039,0
2020-06-29,st_marys,0,24037,0
2020-06-29,talbot,0,24041,0
2020-06-29,washington,0,24043,0
2020-06-29,wicomico,0,24045,0
2020-06-29,worcester,1,24047,0
2020-06-29,unknown,3,NA,1
2020-06-30,allegany,0,24001,0
2020-06-30,anne_arundel,8,24003,0
2020-06-30,baltimore,22,24005,0
2020-06-30,baltimore_city,10,24510,1
2020-06-30,calvert,1,24009,0
2020-06-30,caroline,0,24011,0
2020-06-30,carroll,2,24013,0
2020-06-30,cecil,1,24015,0
2020-06-30,charles,2,24017,0
2020-06-30,dorchester,0,24019,0
2020-06-30,frederick,7,24021,0
2020-06-30,garrett,0,24023,0
2020-06-30,harford,3,24025,0
2020-06-30,howard,5,24027,0
2020-06-30,kent,1,24029,0
2020-06-30,montgomery,39,24031,0
2020-06-30,prince_georges,24,24033,1
2020-06-30,queen_annes,0,24035,0
2020-06-30,somerset,0,24039,0
2020-06-30,st_marys,0,24037,0
2020-06-30,talbot,0,24041,0
2020-06-30,washington,0,24043,0
2020-06-30,wicomico,0,24045,0
2020-06-30,worcester,1,24047,0
2020-06-30,unknown,2,NA,0
2020-07-01,allegany,0,24001,0
2020-07-01,anne_arundel,8,24003,0
2020-07-01,baltimore,22,24005,0
2020-07-01,baltimore_city,10,24510,0
2020-07-01,calvert,1,24009,0
2020-07-01,caroline,0,24011,0
2020-07-01,carroll,2,24013,0
2020-07-01,cecil,1,24015,0
2020-07-01,charles,2,24017,0
2020-07-01,dorchester,0,24019,0
2020-07-01,frederick,7,24021,0
2020-07-01,garrett,0,24023,0
2020-07-01,harford,3,24025,0
2020-07-01,howard,5,24027,0
2020-07-01,kent,1,24029,0
2020-07-01,montgomery,39,24031,0
2020-07-01,prince_georges,24,24033,0
2020-07-01,queen_annes,1,24035,1
2020-07-01,somerset,0,24039,0
2020-07-01,st_marys,0,24037,0
2020-07-01,talbot,0,24041,0
2020-07-01,washington,0,24043,0
2020-07-01,wicomico,0,24045,0
2020-07-01,worcester,1,24047,0
2020-07-01,unknown,1,NA,0
2020-07-02,allegany,0,24001,0
2020-07-02,anne_arundel,8,24003,0
2020-07-02,baltimore,21,24005,0
2020-07-02,baltimore_city,10,24510,0
2020-07-02,calvert,1,24009,0
2020-07-02,caroline,0,24011,0
2020-07-02,carroll,2,24013,0
2020-07-02,cecil,1,24015,0
2020-07-02,charles,2,24017,0
2020-07-02,dorchester,0,24019,0
2020-07-02,frederick,7,24021,0
2020-07-02,garrett,0,24023,0
2020-07-02,harford,3,24025,0
2020-07-02,howard,5,24027,0
2020-07-02,kent,1,24029,0
2020-07-02,montgomery,39,24031,0
2020-07-02,prince_georges,23,24033,0
2020-07-02,queen_annes,1,24035,0
2020-07-02,somerset,0,24039,0
2020-07-02,st_marys,0,24037,0
2020-07-02,talbot,0,24041,0
2020-07-02,washington,0,24043,0
2020-07-02,wicomico,0,24045,0
2020-07-02,worcester,1,24047,0
2020-07-02,unknown,1,NA,0
2020-07-03,allegany,0,24001,0
2020-07-03,anne_arundel,8,24003,0
2020-07-03,baltimore,21,24005,0
2020-07-03,baltimore_city,10,24510,0
2020-07-03,calvert,1,24009,0
2020-07-03,caroline,0,24011,0
2020-07-03,carroll,2,24013,0
2020-07-03,cecil,1,24015,0
2020-07-03,charles,2,24017,0
2020-07-03,dorchester,0,24019,0
2020-07-03,frederick,7,24021,0
2020-07-03,garrett,0,24023,0
2020-07-03,harford,3,24025,0
2020-07-03,howard,5,24027,0
2020-07-03,kent,1,24029,0
2020-07-03,montgomery,38,24031,0
2020-07-03,prince_georges,23,24033,0
2020-07-03,queen_annes,1,24035,0
2020-07-03,somerset,0,24039,0
2020-07-03,st_marys,0,24037,0
2020-07-03,talbot,0,24041,0
2020-07-03,washington,0,24043,0
2020-07-03,wicomico,0,24045,0
2020-07-03,worcester,1,24047,0
2020-07-03,unknown,0,NA,0
2020-07-04,allegany,0,24001,0
2020-07-04,anne_arundel,8,24003,0
2020-07-04,baltimore,21,24005,0
2020-07-04,baltimore_city,10,24510,0
2020-07-04,calvert,1,24009,0
2020-07-04,caroline,0,24011,0
2020-07-04,carroll,2,24013,0
2020-07-04,cecil,1,24015,0
2020-07-04,charles,2,24017,0
2020-07-04,dorchester,0,24019,0
2020-07-04,frederick,7,24021,0
2020-07-04,garrett,0,24023,0
2020-07-04,harford,3,24025,0
2020-07-04,howard,6,24027,1
2020-07-04,kent,1,24029,0
2020-07-04,montgomery,38,24031,0
2020-07-04,prince_georges,23,24033,0
2020-07-04,queen_annes,1,24035,0
2020-07-04,somerset,0,24039,0
2020-07-04,st_marys,0,24037,0
2020-07-04,talbot,0,24041,0
2020-07-04,washington,0,24043,0
2020-07-04,wicomico,0,24045,0
2020-07-04,worcester,1,24047,0
2020-07-04,unknown,0,NA,0
2020-07-05,allegany,0,24001,0
2020-07-05,anne_arundel,8,24003,0
2020-07-05,baltimore,21,24005,0
2020-07-05,baltimore_city,10,24510,0
2020-07-05,calvert,1,24009,0
2020-07-05,caroline,0,24011,0
2020-07-05,carroll,2,24013,0
2020-07-05,cecil,1,24015,0
2020-07-05,charles,2,24017,0
2020-07-05,dorchester,0,24019,0
2020-07-05,frederick,7,24021,0
2020-07-05,garrett,0,24023,0
2020-07-05,harford,3,24025,0
2020-07-05,howard,6,24027,0
2020-07-05,kent,1,24029,0
2020-07-05,montgomery,38,24031,0
2020-07-05,prince_georges,23,24033,0
2020-07-05,queen_annes,1,24035,0
2020-07-05,somerset,0,24039,0
2020-07-05,st_marys,0,24037,0
2020-07-05,talbot,0,24041,0
2020-07-05,washington,0,24043,0
2020-07-05,wicomico,0,24045,0
2020-07-05,worcester,1,24047,0
2020-07-05,unknown,0,NA,0
2020-07-06,allegany,0,24001,0
2020-07-06,anne_arundel,8,24003,0
2020-07-06,baltimore,21,24005,0
2020-07-06,baltimore_city,10,24510,0
2020-07-06,calvert,1,24009,0
2020-07-06,caroline,0,24011,0
2020-07-06,carroll,2,24013,0
2020-07-06,cecil,1,24015,0
2020-07-06,charles,2,24017,0
2020-07-06,dorchester,0,24019,0
2020-07-06,frederick,7,24021,0
2020-07-06,garrett,0,24023,0
2020-07-06,harford,3,24025,0
2020-07-06,howard,6,24027,0
2020-07-06,kent,1,24029,0
2020-07-06,montgomery,38,24031,0
2020-07-06,prince_georges,23,24033,0
2020-07-06,queen_annes,1,24035,0
2020-07-06,somerset,0,24039,0
2020-07-06,st_marys,0,24037,0
2020-07-06,talbot,0,24041,0
2020-07-06,washington,0,24043,0
2020-07-06,wicomico,0,24045,0
2020-07-06,worcester,1,24047,0
2020-07-06,unknown,0,NA,0
2020-07-07,allegany,0,24001,0
2020-07-07,anne_arundel,8,24003,0
2020-07-07,baltimore,21,24005,0
2020-07-07,baltimore_city,11,24510,1
2020-07-07,calvert,1,24009,0
2020-07-07,caroline,0,24011,0
2020-07-07,carroll,2,24013,0
2020-07-07,cecil,1,24015,0
2020-07-07,charles,2,24017,0
2020-07-07,dorchester,0,24019,0
2020-07-07,frederick,7,24021,0
2020-07-07,garrett,0,24023,0
2020-07-07,harford,3,24025,0
2020-07-07,howard,6,24027,0
2020-07-07,kent,1,24029,0
2020-07-07,montgomery,38,24031,0
2020-07-07,prince_georges,23,24033,0
2020-07-07,queen_annes,1,24035,0
2020-07-07,somerset,0,24039,0
2020-07-07,st_marys,0,24037,0
2020-07-07,talbot,0,24041,0
2020-07-07,washington,0,24043,0
2020-07-07,wicomico,0,24045,0
2020-07-07,worcester,1,24047,0
2020-07-07,unknown,0,NA,0
2020-07-08,allegany,0,24001,0
2020-07-08,anne_arundel,8,24003,0
2020-07-08,baltimore,21,24005,0
2020-07-08,baltimore_city,11,24510,0
2020-07-08,calvert,1,24009,0
2020-07-08,caroline,0,24011,0
2020-07-08,carroll,2,24013,0
2020-07-08,cecil,1,24015,0
2020-07-08,charles,2,24017,0
2020-07-08,dorchester,0,24019,0
2020-07-08,frederick,7,24021,0
2020-07-08,garrett,0,24023,0
2020-07-08,harford,3,24025,0
2020-07-08,howard,6,24027,0
2020-07-08,kent,1,24029,0
2020-07-08,montgomery,38,24031,0
2020-07-08,prince_georges,23,24033,0
2020-07-08,queen_annes,1,24035,0
2020-07-08,somerset,0,24039,0
2020-07-08,st_marys,0,24037,0
2020-07-08,talbot,0,24041,0
2020-07-08,washington,0,24043,0
2020-07-08,wicomico,0,24045,0
2020-07-08,worcester,1,24047,0
2020-07-08,unknown,0,NA,0
2020-07-09,allegany,0,24001,0
2020-07-09,anne_arundel,8,24003,0
2020-07-09,baltimore,21,24005,0
2020-07-09,baltimore_city,12,24510,1
2020-07-09,calvert,1,24009,0
2020-07-09,caroline,0,24011,0
2020-07-09,carroll,2,24013,0
2020-07-09,cecil,1,24015,0
2020-07-09,charles,2,24017,0
2020-07-09,dorchester,0,24019,0
2020-07-09,frederick,7,24021,0
2020-07-09,garrett,0,24023,0
2020-07-09,harford,3,24025,0
2020-07-09,howard,6,24027,0
2020-07-09,kent,1,24029,0
2020-07-09,montgomery,38,24031,0
2020-07-09,prince_georges,23,24033,0
2020-07-09,queen_annes,1,24035,0
2020-07-09,somerset,0,24039,0
2020-07-09,st_marys,0,24037,0
2020-07-09,talbot,0,24041,0
2020-07-09,washington,0,24043,0
2020-07-09,wicomico,0,24045,0
2020-07-09,worcester,1,24047,0
2020-07-09,unknown,1,NA,1
2020-07-10,allegany,0,24001,0
2020-07-10,anne_arundel,8,24003,0
2020-07-10,baltimore,22,24005,1
2020-07-10,baltimore_city,13,24510,1
2020-07-10,calvert,1,24009,0
2020-07-10,caroline,0,24011,0
2020-07-10,carroll,2,24013,0
2020-07-10,cecil,1,24015,0
2020-07-10,charles,2,24017,0
2020-07-10,dorchester,0,24019,0
2020-07-10,frederick,7,24021,0
2020-07-10,garrett,0,24023,0
2020-07-10,harford,3,24025,0
2020-07-10,howard,6,24027,0
2020-07-10,kent,1,24029,0
2020-07-10,montgomery,38,24031,0
2020-07-10,prince_georges,23,24033,0
2020-07-10,queen_annes,1,24035,0
2020-07-10,somerset,0,24039,0
2020-07-10,st_marys,0,24037,0
2020-07-10,talbot,0,24041,0
2020-07-10,washington,0,24043,0
2020-07-10,wicomico,0,24045,0
2020-07-10,worcester,1,24047,0
2020-07-10,unknown,2,NA,1
2020-07-11,allegany,0,24001,0
2020-07-11,anne_arundel,8,24003,0
2020-07-11,baltimore,23,24005,1
2020-07-11,baltimore_city,13,24510,0
2020-07-11,calvert,1,24009,0
2020-07-11,caroline,0,24011,0
2020-07-11,carroll,2,24013,0
2020-07-11,cecil,1,24015,0
2020-07-11,charles,2,24017,0
2020-07-11,dorchester,0,24019,0
2020-07-11,frederick,7,24021,0
2020-07-11,garrett,0,24023,0
2020-07-11,harford,3,24025,0
2020-07-11,howard,6,24027,0
2020-07-11,kent,1,24029,0
2020-07-11,montgomery,38,24031,0
2020-07-11,prince_georges,23,24033,0
2020-07-11,queen_annes,1,24035,0
2020-07-11,somerset,0,24039,0
2020-07-11,st_marys,0,24037,0
2020-07-11,talbot,0,24041,0
2020-07-11,washington,0,24043,0
2020-07-11,wicomico,0,24045,0
2020-07-11,worcester,1,24047,0
2020-07-11,unknown,1,NA,0
2020-07-12,allegany,0,24001,0
2020-07-12,anne_arundel,8,24003,0
2020-07-12,baltimore,22,24005,0
2020-07-12,baltimore_city,13,24510,0
2020-07-12,calvert,1,24009,0
2020-07-12,caroline,0,24011,0
2020-07-12,carroll,3,24013,1
2020-07-12,cecil,1,24015,0
2020-07-12,charles,2,24017,0
2020-07-12,dorchester,0,24019,0
2020-07-12,frederick,7,24021,0
2020-07-12,garrett,0,24023,0
2020-07-12,harford,3,24025,0
2020-07-12,howard,6,24027,0
2020-07-12,kent,1,24029,0
2020-07-12,montgomery,38,24031,0
2020-07-12,prince_georges,23,24033,0
2020-07-12,queen_annes,1,24035,0
2020-07-12,somerset,0,24039,0
2020-07-12,st_marys,0,24037,0
2020-07-12,talbot,0,24041,0
2020-07-12,washington,0,24043,0
2020-07-12,wicomico,0,24045,0
2020-07-12,worcester,1,24047,0
2020-07-12,unknown,1,NA,0
2020-07-13,allegany,0,24001,0
2020-07-13,anne_arundel,8,24003,0
2020-07-13,baltimore,22,24005,0
2020-07-13,baltimore_city,13,24510,0
2020-07-13,calvert,1,24009,0
2020-07-13,caroline,0,24011,0
2020-07-13,carroll,3,24013,0
2020-07-13,cecil,1,24015,0
2020-07-13,charles,2,24017,0
2020-07-13,dorchester,0,24019,0
2020-07-13,frederick,7,24021,0
2020-07-13,garrett,0,24023,0
2020-07-13,harford,3,24025,0
2020-07-13,howard,6,24027,0
2020-07-13,kent,1,24029,0
2020-07-13,montgomery,38,24031,0
2020-07-13,prince_georges,23,24033,0
2020-07-13,queen_annes,1,24035,0
2020-07-13,somerset,0,24039,0
2020-07-13,st_marys,0,24037,0
2020-07-13,talbot,0,24041,0
2020-07-13,washington,0,24043,0
2020-07-13,wicomico,0,24045,0
2020-07-13,worcester,1,24047,0
2020-07-13,unknown,1,NA,0
2020-07-14,allegany,0,24001,0
2020-07-14,anne_arundel,8,24003,0
2020-07-14,baltimore,22,24005,0
2020-07-14,baltimore_city,13,24510,0
2020-07-14,calvert,1,24009,0
2020-07-14,caroline,0,24011,0
2020-07-14,carroll,3,24013,0
2020-07-14,cecil,1,24015,0
2020-07-14,charles,2,24017,0
2020-07-14,dorchester,0,24019,0
2020-07-14,frederick,7,24021,0
2020-07-14,garrett,0,24023,0
2020-07-14,harford,3,24025,0
2020-07-14,howard,6,24027,0
2020-07-14,kent,1,24029,0
2020-07-14,montgomery,38,24031,0
2020-07-14,prince_georges,23,24033,0
2020-07-14,queen_annes,1,24035,0
2020-07-14,somerset,0,24039,0
2020-07-14,st_marys,0,24037,0
2020-07-14,talbot,0,24041,0
2020-07-14,washington,0,24043,0
2020-07-14,wicomico,0,24045,0
2020-07-14,worcester,1,24047,0
2020-07-14,unknown,2,NA,1
2020-07-15,allegany,0,24001,0
2020-07-15,anne_arundel,8,24003,0
2020-07-15,baltimore,22,24005,0
2020-07-15,baltimore_city,14,24510,1
2020-07-15,calvert,1,24009,0
2020-07-15,caroline,0,24011,0
2020-07-15,carroll,3,24013,0
2020-07-15,cecil,1,24015,0
2020-07-15,charles,2,24017,0
2020-07-15,dorchester,0,24019,0
2020-07-15,frederick,7,24021,0
2020-07-15,garrett,0,24023,0
2020-07-15,harford,3,24025,0
2020-07-15,howard,6,24027,0
2020-07-15,kent,1,24029,0
2020-07-15,montgomery,38,24031,0
2020-07-15,prince_georges,23,24033,0
2020-07-15,queen_annes,1,24035,0
2020-07-15,somerset,0,24039,0
2020-07-15,st_marys,0,24037,0
2020-07-15,talbot,0,24041,0
2020-07-15,washington,0,24043,0
2020-07-15,wicomico,0,24045,0
2020-07-15,worcester,1,24047,0
2020-07-15,unknown,1,NA,0
2020-07-16,allegany,0,24001,0
2020-07-16,anne_arundel,8,24003,0
2020-07-16,baltimore,22,24005,0
2020-07-16,baltimore_city,14,24510,0
2020-07-16,calvert,1,24009,0
2020-07-16,caroline,0,24011,0
2020-07-16,carroll,3,24013,0
2020-07-16,cecil,1,24015,0
2020-07-16,charles,2,24017,0
2020-07-16,dorchester,0,24019,0
2020-07-16,frederick,7,24021,0
2020-07-16,garrett,0,24023,0
2020-07-16,harford,3,24025,0
