county,fips,date,cases,deaths,prob_deaths,new_cases,new_deaths,new_prob_deaths,population,cases_per_100k,deaths_per_100k,prob_deaths_per_100k
frederick,24021,2020-06-22,2407,109,7,14,0,0,248472,968.7208216619981,43.86812196142825,2.817218841559612
garrett,24023,2020-06-22,10,0,0,0,0,0,29376,34.04139433551198,0,0
harford,24025,2020-06-22,1060,58,3,4,0,0,251025,422.26869833681906,23.105268399561798,1.1951000896325068
howard,24027,2020-06-22,2436,75,5,13,0,0,315327,772.5313721945789,23.78483288776413,1.5856555258509422
kent,24029,2020-06-22,194,22,1,1,0,0,19593,990.1495432042057,112.28499974480681,5.103863624763946
montgomery,24031,2020-06-22,14141,683,40,62,3,0,1040133,1359.537674508933,65.66467942080484,3.845662045142304
prince_georges,24033,2020-06-22,17935,637,24,61,2,0,906202,1979.139308895809,70.29337829755396,2.6484161367995216
queen_annes,24035,2020-06-22,211,15,0,6,1,0,49355,427.5149427616249,30.392057542295614,0
somerset,24039,2020-06-22,83,3,0,0,0,0,25737,322.49290904145784,11.656370206317751,0
st_marys,24037,2020-06-22,599,46,0,0,1,0,111531,537.0704109171442,41.244138400982685,0
talbot,24041,2020-06-22,117,4,0,2,0,0,37211,314.4231544435785,10.749509553626615,0
washington,24043,2020-06-22,611,25,0,8,0,0,149811,407.8472208315811,16.687693160048326,0
wicomico,24045,2020-06-22,1046,37,0,3,0,0,102172,1023.7638491954743,36.21344399639823,0
worcester,24047,2020-06-22,274,16,1,3,0,0,51564,531.3784811108525,31.029400356838103,1.9393375223023814
allegany,24001,2020-06-23,192,17,0,3,0,0,71977,266.7518790724815,23.61865595954263,0
anne_arundel,24003,2020-06-23,4946,192,9,30,1,0,567696,871.2409458583467,33.820918237930165,1.5853555424029762
baltimore,24005,2020-06-23,7635,435,23,50,3,0,827625,922.5192569098324,52.56003624830087,2.7790363993354474
baltimore_city,24510,2020-06-23,7148,310,9,53,3,0,614700,1162.843663575728,50.43110460387181,1.4641288433382138
calvert,24009,2020-06-23,398,23,1,1,1,0,91082,436.9688851803869,25.2519707516304,1.0979117718100173
caroline,24011,2020-06-23,296,3,0,2,1,0,32875,900.380228136882,9.125475285171103,0
carroll,24013,2020-06-23,1061,107,2,30,0,0,167522,633.3496495982617,63.87220782941942,1.19387304354055
cecil,24015,2020-06-23,461,28,1,0,0,0,102517,449.6815162363315,27.312543285503867,0.975447974482281
charles,24017,2020-06-23,1333,84,2,5,0,0,157671,845.4313094988934,53.27549137127309,1.268464080268407
dorchester,24019,2020-06-23,183,5,0,0,1,0,32261,567.2483803973839,15.49858962834382,0
frederick,24021,2020-06-23,2419,109,7,12,0,0,248472,973.5503396761004,43.86812196142825,2.817218841559612
garrett,24023,2020-06-23,10,0,0,0,0,0,29376,34.04139433551198,0,0
harford,24025,2020-06-23,1064,58,3,4,0,0,251025,423.8621651229957,23.105268399561798,1.1951000896325068
howard,24027,2020-06-23,2423,75,5,0,0,0,315327,768.4086678273666,23.78483288776413,1.5856555258509422
kent,24029,2020-06-23,194,22,1,0,0,0,19593,990.1495432042057,112.28499974480681,5.103863624763946
montgomery,24031,2020-06-23,14204,685,40,63,2,0,1040133,1365.594592230032,65.85696252306195,3.845662045142304
prince_georges,24033,2020-06-23,18080,637,24,145,0,0,906202,1995.1401563889726,70.29337829755396,2.6484161367995216
queen_annes,24035,2020-06-23,211,15,0,0,0,0,49355,427.5149427616249,30.392057542295614,0
somerset,24039,2020-06-23,84,3,0,1,0,0,25737,326.3783657768971,11.656370206317751,0
st_marys,24037,2020-06-23,605,48,0,6,2,0,111531,542.4500811433593,43.03736180972106,0
talbot,24041,2020-06-23,116,4,0,0,0,0,37211,311.73577705517187,10.749509553626615,0
washington,24043,2020-06-23,616,25,0,5,0,0,149811,411.1847594635908,16.687693160048326,0
wicomico,24045,2020-06-23,1051,38,0,5,1,0,102172,1028.6575578436361,37.192185726030615,0
worcester,24047,2020-06-23,277,16,1,3,0,0,51564,537.1964936777597,31.029400356838103,1.9393375223023814
allegany,24001,2020-06-24,194,17,0,2,0,0,71977,269.5305444794865,23.61865595954263,0
anne_arundel,24003,2020-06-24,4956,193,9,10,1,0,567696,873.0024520165722,33.99706885375271,1.5853555424029762
baltimore,24005,2020-06-24,7652,437,23,17,2,0,827625,924.5733272919499,52.80169158737351,2.7790363993354474
baltimore_city,24510,2020-06-24,7210,316,9,62,6,0,614700,1172.9298844965024,51.40719049943061,1.4641288433382138
calvert,24009,2020-06-24,402,24,1,4,1,0,91082,441.360532267627,26.349882523440417,1.0979117718100173
caroline,24011,2020-06-24,297,3,0,1,0,0,32875,903.4220532319392,9.125475285171103,0
carroll,24013,2020-06-24,1082,107,2,21,0,0,167522,645.8853165554375,63.87220782941942,1.19387304354055
cecil,24015,2020-06-24,464,28,1,3,0,0,102517,452.6078601597784,27.312543285503867,0.975447974482281
charles,24017,2020-06-24,1341,84,2,8,0,0,157671,850.5051658199669,53.27549137127309,1.268464080268407
dorchester,24019,2020-06-24,183,5,0,0,0,0,32261,567.2483803973839,15.49858962834382,0
frederick,24021,2020-06-24,2425,109,7,6,0,0,248472,975.9650986831514,43.86812196142825,2.817218841559612
garrett,24023,2020-06-24,10,1,0,0,1,0,29376,34.04139433551198,3.4041394335511987,0
harford,24025,2020-06-24,1072,58,3,8,0,0,251025,427.049098695349,23.105268399561798,1.1951000896325068
howard,24027,2020-06-24,2436,76,5,13,1,0,315327,772.5313721945789,24.10196399293432,1.5856555258509422
kent,24029,2020-06-24,195,22,1,1,0,0,19593,995.2534068289696,112.28499974480681,5.103863624763946
montgomery,24031,2020-06-24,14283,688,40,79,3,0,1040133,1373.1897747691883,66.14538717644763,3.845662045142304
prince_georges,24033,2020-06-24,18151,638,24,71,1,0,906202,2002.9750541270048,70.40372896992062,2.6484161367995216
queen_annes,24035,2020-06-24,213,15,0,2,0,0,49355,431.5672171005977,30.392057542295614,0
somerset,24039,2020-06-24,84,3,0,0,0,0,25737,326.3783657768971,11.656370206317751,0
st_marys,24037,2020-06-24,606,48,0,1,0,0,111531,543.3466928477284,43.03736180972106,0
talbot,24041,2020-06-24,116,4,0,0,0,0,37211,311.73577705517187,10.749509553626615,0
washington,24043,2020-06-24,634,26,0,18,1,0,149811,423.1998985388256,17.35520088645026,0
wicomico,24045,2020-06-24,1053,39,0,2,1,0,102172,1030.615041302901,38.170927455663005,0
worcester,24047,2020-06-24,278,15,1,1,0,0,51564,539.1358312000621,29.090062834535722,1.9393375223023814
allegany,24001,2020-06-25,203,17,0,9,0,0,71977,282.03453881100904,23.61865595954263,0
anne_arundel,24003,2020-06-25,4985,193,8,29,0,0,567696,878.1108198754263,33.99706885375271,1.4092049265804234
baltimore,24005,2020-06-25,7710,438,22,58,1,0,827625,931.5813321250567,52.92251925690983,2.658208729799124
baltimore_city,24510,2020-06-25,7258,318,9,48,2,0,614700,1180.7385716609729,51.73255246461689,1.4641288433382138
calvert,24009,2020-06-25,403,25,1,1,1,0,91082,442.458444039437,27.447794295250436,1.0979117718100173
caroline,24011,2020-06-25,302,3,0,5,0,0,32875,918.6311787072243,9.125475285171103,0
carroll,24013,2020-06-25,1101,107,2,19,0,0,167522,657.2271104690727,63.87220782941942,1.19387304354055
cecil,24015,2020-06-25,460,28,1,0,0,0,102517,448.7060682618492,27.312543285503867,0.975447974482281
charles,24017,2020-06-25,1350,84,2,9,0,0,157671,856.2132541811746,53.27549137127309,1.268464080268407
dorchester,24019,2020-06-25,184,5,0,1,0,0,32261,570.3480983230526,15.49858962834382,0
frederick,24021,2020-06-25,2441,109,7,16,0,0,248472,982.4044560352877,43.86812196142825,2.817218841559612
garrett,24023,2020-06-25,10,1,0,0,0,0,29376,34.04139433551198,3.4041394335511987,0
harford,24025,2020-06-25,1078,58,3,6,0,0,251025,429.43929887461405,23.105268399561798,1.1951000896325068
howard,24027,2020-06-25,2453,78,5,17,2,0,315327,777.9226009824722,24.736226203274693,1.5856555258509422
kent,24029,2020-06-25,194,22,1,0,0,0,19593,990.1495432042057,112.28499974480681,5.103863624763946
montgomery,24031,2020-06-25,14381,691,40,98,3,0,1040133,1382.6116467797867,66.4338118298333,3.845662045142304
prince_georges,24033,2020-06-25,18249,645,24,98,7,0,906202,2013.7894200189362,71.17618367648714,2.6484161367995216
queen_annes,24035,2020-06-25,215,16,0,2,1,0,49355,435.6194914395705,32.418194711781986,0
somerset,24039,2020-06-25,85,3,0,1,0,0,25737,330.26382251233633,11.656370206317751,0
st_marys,24037,2020-06-25,610,48,0,4,0,0,111531,546.9331396652052,43.03736180972106,0
talbot,24041,2020-06-25,119,4,0,3,0,0,37211,319.79790922039183,10.749509553626615,0
washington,24043,2020-06-25,653,26,0,19,0,0,149811,435.8825453404623,17.35520088645026,0
wicomico,24045,2020-06-25,1055,40,0,2,1,0,102172,1032.5725247621658,39.14966918529539,0
worcester,24047,2020-06-25,278,15,1,0,0,0,51564,539.1358312000621,29.090062834535722,1.9393375223023814
allegany,24001,2020-06-26,204,17,0,1,0,0,71977,283.4238715145116,23.61865595954263,0
anne_arundel,24003,2020-06-26,5005,195,8,20,2,0,567696,881.6338321918773,34.34937008539782,1.4092049265804234
baltimore,24005,2020-06-26,7768,439,22,58,1,0,827625,938.5893369581634,53.043346926446155,2.658208729799124
baltimore_city,24510,2020-06-26,7299,321,9,41,3,0,614700,1187.4084919472912,52.220595412396285,1.4641288433382138
calvert,24009,2020-06-26,404,25,1,1,0,0,91082,443.55635581124704,27.447794295250436,1.0979117718100173
caroline,24011,2020-06-26,309,3,0,7,0,0,32875,939.9239543726236,9.125475285171103,0
carroll,24013,2020-06-26,1104,108,2,3,1,0,167522,659.0179200343836,64.4691443511897,1.19387304354055
cecil,24015,2020-06-26,462,28,1,2,0,0,102517,450.65696421081384,27.312543285503867,0.975447974482281
charles,24017,2020-06-26,1357,84,2,7,0,0,157671,860.6528784621141,53.27549137127309,1.268464080268407
dorchester,24019,2020-06-26,182,5,0,0,0,0,32261,564.148662471715,15.49858962834382,0
frederick,24021,2020-06-26,2448,109,7,7,0,0,248472,985.2216748768473,43.86812196142825,2.817218841559612
garrett,24023,2020-06-26,10,0,0,0,0,0,29376,34.04139433551198,0,0
harford,24025,2020-06-26,1078,58,3,0,0,0,251025,429.43929887461405,23.105268399561798,1.1951000896325068
howard,24027,2020-06-26,2470,79,5,17,1,0,315327,783.3138297703654,25.053357308444888,1.5856555258509422
kent,24029,2020-06-26,195,22,1,1,0,0,19593,995.2534068289696,112.28499974480681,5.103863624763946
montgomery,24031,2020-06-26,14471,691,39,90,0,0,1040133,1391.264386381357,66.4338118298333,3.7495204940137463
prince_georges,24033,2020-06-26,18307,653,23,58,8,0,906202,2020.1897590162016,72.05898905542031,2.538065464432875
queen_annes,24035,2020-06-26,220,17,0,5,1,0,49355,445.7501772870023,34.44433188126836,0
somerset,24039,2020-06-26,86,3,0,1,0,0,25737,334.1492792477756,11.656370206317751,0
st_marys,24037,2020-06-26,611,50,0,1,2,0,111531,547.8297513695744,44.83058521845944,0
talbot,24041,2020-06-26,121,4,0,2,0,0,37211,325.1726639972051,10.749509553626615,0
washington,24043,2020-06-26,663,26,0,10,0,0,149811,442.5576226044816,17.35520088645026,0
wicomico,24045,2020-06-26,1059,40,0,4,0,0,102172,1036.4874916806953,39.14966918529539,0
worcester,24047,2020-06-26,282,15,1,4,0,0,51564,546.8931812892715,29.090062834535722,1.9393375223023814
allegany,24001,2020-06-27,204,17,0,0,0,0,71977,283.4238715145116,23.61865595954263,0
anne_arundel,24003,2020-06-27,5042,198,8,37,3,0,567696,888.1514049773118,34.87782193286548,1.4092049265804234
baltimore,24005,2020-06-27,7800,443,22,32,4,0,827625,942.4558223833257,53.52665760459145,2.658208729799124
baltimore_city,24510,2020-06-27,7363,324,9,64,3,0,614700,1197.820074833252,52.7086383601757,1.4641288433382138
calvert,24009,2020-06-27,408,25,1,4,0,0,91082,447.9480028984871,27.447794295250436,1.0979117718100173
caroline,24011,2020-06-27,315,3,0,6,0,0,32875,958.1749049429657,9.125475285171103,0
carroll,24013,2020-06-27,1104,108,2,0,0,0,167522,659.0179200343836,64.4691443511897,1.19387304354055
cecil,24015,2020-06-27,473,28,1,11,0,0,102517,461.3868919301189,27.312543285503867,0.975447974482281
charles,24017,2020-06-27,1362,84,2,5,0,0,157671,863.8240386627851,53.27549137127309,1.268464080268407
dorchester,24019,2020-06-27,183,5,0,1,0,0,32261,567.2483803973839,15.49858962834382,0
frederick,24021,2020-06-27,2465,110,7,17,1,0,248472,992.063492063492,44.270581795936764,2.817218841559612
garrett,24023,2020-06-27,10,0,0,0,0,0,29376,34.04139433551198,0,0
harford,24025,2020-06-27,1090,58,3,12,0,0,251025,434.2196992331441,23.105268399561798,1.1951000896325068
howard,24027,2020-06-27,2490,80,5,20,1,0,315327,789.6564518737691,25.370488413615075,1.5856555258509422
kent,24029,2020-06-27,196,22,1,1,0,0,19593,1000.3572704537336,112.28499974480681,5.103863624763946
montgomery,24031,2020-06-27,14520,695,39,49,4,0,1040133,1395.9753223866562,66.81837803434753,3.7495204940137463
prince_georges,24033,2020-06-27,18342,653,24,35,0,1,906202,2024.0520325490345,72.05898905542031,2.6484161367995216
queen_annes,24035,2020-06-27,224,17,0,4,0,0,49355,453.8547259649479,34.44433188126836,0
somerset,24039,2020-06-27,86,3,0,0,0,0,25737,334.1492792477756,11.656370206317751,0
st_marys,24037,2020-06-27,619,51,0,8,1,0,111531,555.002645004528,45.72719692282863,0
talbot,24041,2020-06-27,130,4,0,9,0,0,37211,349.359060492865,10.749509553626615,0
washington,24043,2020-06-27,684,26,0,21,0,0,149811,456.57528485892226,17.35520088645026,0
wicomico,24045,2020-06-27,1058,40,0,0,0,0,102172,1035.508749951063,39.14966918529539,0
worcester,24047,2020-06-27,282,15,1,0,0,0,51564,546.8931812892715,29.090062834535722,1.9393375223023814
allegany,24001,2020-06-28,204,17,0,0,0,0,71977,283.4238715145116,23.61865595954263,0
anne_arundel,24003,2020-06-28,5055,199,8,13,1,0,567696,890.4413629830049,35.05397254868803,1.4092049265804234
baltimore,24005,2020-06-28,7847,445,22,47,2,0,827625,948.134722851533,53.76831294366409,2.658208729799124
baltimore_city,24510,2020-06-28,7416,326,9,53,2,0,614700,1206.4421669106882,53.03400032536196,1.4641288433382138
calvert,24009,2020-06-28,410,25,1,2,0,0,91082,450.14382644210707,27.447794295250436,1.0979117718100173
caroline,24011,2020-06-28,315,3,0,0,0,0,32875,958.1749049429657,9.125475285171103,0
carroll,24013,2020-06-28,1105,109,2,1,1,0,167522,659.6148565561538,65.06608087295997,1.19387304354055
cecil,24015,2020-06-28,473,28,1,0,0,0,102517,461.3868919301189,27.312543285503867,0.975447974482281
charles,24017,2020-06-28,1371,84,2,9,0,0,157671,869.532127023993,53.27549137127309,1.268464080268407
dorchester,24019,2020-06-28,185,5,0,2,0,0,32261,573.4478162487213,15.49858962834382,0
frederick,24021,2020-06-28,2471,110,7,6,0,0,248472,994.4782510705433,44.270581795936764,2.817218841559612
garrett,24023,2020-06-28,11,0,0,1,0,0,29376,37.44553376906318,0,0
harford,24025,2020-06-28,1096,58,3,6,0,0,251025,436.6098994124091,23.105268399561798,1.1951000896325068
howard,24027,2020-06-28,2501,80,5,11,0,0,315327,793.1448940306411,25.370488413615075,1.5856555258509422
kent,24029,2020-06-28,198,22,1,2,0,0,19593,1010.5649977032614,112.28499974480681,5.103863624763946
montgomery,24031,2020-06-28,14607,696,39,87,1,0,1040133,1404.339637334841,66.91451958547609,3.7495204940137463
prince_georges,24033,2020-06-28,18414,655,23,72,2,0,906202,2031.9972809594328,72.27969040015361,2.538065464432875
queen_annes,24035,2020-06-28,226,17,0,2,0,0,49355,457.90700030392054,34.44433188126836,0
somerset,24039,2020-06-28,86,3,0,0,0,0,25737,334.1492792477756,11.656370206317751,0
st_marys,24037,2020-06-28,620,51,0,1,0,0,111531,555.899256708897,45.72719692282863,0
talbot,24041,2020-06-28,130,4,0,0,0,0,37211,349.359060492865,10.749509553626615,0
washington,24043,2020-06-28,694,26,0,10,0,0,149811,463.25036212294157,17.35520088645026,0
wicomico,24045,2020-06-28,1060,40,0,2,0,0,102172,1037.4662334103275,39.14966918529539,0
worcester,24047,2020-06-28,282,15,1,0,0,0,51564,546.8931812892715,29.090062834535722,1.9393375223023814
allegany,24001,2020-06-29,204,17,0,0,0,0,71977,283.4238715145116,23.61865595954263,0
anne_arundel,24003,2020-06-29,5092,199,8,37,0,0,567696,896.9589357684395,35.05397254868803,1.4092049265804234
baltimore,24005,2020-06-29,7929,448,22,82,3,0,827625,958.0425917535116,54.13079595227307,2.658208729799124
baltimore_city,24510,2020-06-29,7498,326,9,82,0,0,614700,1219.7820074833253,53.03400032536196,1.4641288433382138
calvert,24009,2020-06-29,413,25,1,3,0,0,91082,453.43756175753714,27.447794295250436,1.0979117718100173
caroline,24011,2020-06-29,318,3,0,3,0,0,32875,967.3003802281369,9.125475285171103,0
carroll,24013,2020-06-29,1114,110,2,9,1,0,167522,664.9872852520863,65.66301739473025,1.19387304354055
cecil,24015,2020-06-29,478,28,1,5,0,0,102517,466.26413180253036,27.312543285503867,0.975447974482281
charles,24017,2020-06-29,1383,84,2,12,0,0,157671,877.1429115056035,53.27549137127309,1.268464080268407
dorchester,24019,2020-06-29,188,5,0,3,0,0,32261,582.7469700257277,15.49858962834382,0
frederick,24021,2020-06-29,2486,110,7,15,0,0,248472,1000.5151485881709,44.270581795936764,2.817218841559612
garrett,24023,2020-06-29,11,0,0,0,0,0,29376,37.44553376906318,0,0
harford,24025,2020-06-29,1108,59,3,12,1,0,251025,441.3902997709392,23.503635096105967,1.1951000896325068
howard,24027,2020-06-29,2527,80,5,26,0,0,315327,801.390302765066,25.370488413615075,1.5856555258509422
kent,24029,2020-06-29,199,22,1,1,0,0,19593,1015.6688613280254,112.28499974480681,5.103863624763946
montgomery,24031,2020-06-29,14675,697,39,68,1,0,1040133,1410.8772628115828,67.01066113660465,3.7495204940137463
prince_georges,24033,2020-06-29,18505,657,23,91,2,0,906202,2042.0391921447977,72.5003917448869,2.538065464432875
queen_annes,24035,2020-06-29,227,17,0,1,0,0,49355,459.93313747340693,34.44433188126836,0
somerset,24039,2020-06-29,87,3,0,1,0,0,25737,338.03473598321483,11.656370206317751,0
st_marys,24037,2020-06-29,633,51,0,13,0,0,111531,567.5552088656965,45.72719692282863,0
talbot,24041,2020-06-29,136,4,0,6,0,0,37211,365.48332482330494,10.749509553626615,0
washington,24043,2020-06-29,695,26,0,1,0,0,149811,463.9178698493435,17.35520088645026,0
wicomico,24045,2020-06-29,1062,41,0,2,1,0,102172,1039.4237168695925,40.12841091492777,0
worcester,24047,2020-06-29,286,15,1,4,0,0,51564,554.6505313784811,29.090062834535722,1.9393375223023814
allegany,24001,2020-06-30,205,17,0,1,0,0,71977,284.8132042180141,23.61865595954263,0
anne_arundel,24003,2020-06-30,5109,199,8,17,0,0,567696,899.9534962374229,35.05397254868803,1.4092049265804234
baltimore,24005,2020-06-30,7985,451,22,56,3,0,827625,964.8089412475457,54.493278960882044,2.658208729799124
baltimore_city,24510,2020-06-30,7546,327,10,48,1,1,614700,1227.5906946477955,53.196681307955096,1.6268098259313488
calvert,24009,2020-06-30,414,26,1,1,1,0,91082,454.53547352934714,28.545706067060454,1.0979117718100173
caroline,24011,2020-06-30,319,3,0,1,0,0,32875,970.342205323194,9.125475285171103,0
carroll,24013,2020-06-30,1117,110,2,3,0,0,167522,666.7780948173971,65.66301739473025,1.19387304354055
cecil,24015,2020-06-30,479,28,1,1,0,0,102517,467.23957977701264,27.312543285503867,0.975447974482281
charles,24017,2020-06-30,1393,84,2,10,0,0,157671,883.4852319069455,53.27549137127309,1.268464080268407
dorchester,24019,2020-06-30,188,5,0,0,0,0,32261,582.7469700257277,15.49858962834382,0
frederick,24021,2020-06-30,2490,110,7,4,0,0,248472,1002.124987926205,44.270581795936764,2.817218841559612
garrett,24023,2020-06-30,11,0,0,0,0,0,29376,37.44553376906318,0,0
harford,24025,2020-06-30,1116,59,3,8,0,0,251025,444.5772333432925,23.503635096105967,1.1951000896325068
howard,24027,2020-06-30,2538,79,5,11,0,0,315327,804.8787449219382,25.053357308444888,1.5856555258509422
