date,zip,cases,new_cases
2020-06-28,21617,74,0
2020-06-29,21617,74,0
2020-06-30,21617,75,1
2020-07-01,21617,75,0
2020-07-02,21617,77,2
2020-07-03,21617,78,1
2020-07-04,21617,82,4
2020-07-05,21617,85,3
2020-07-06,21617,85,0
2020-07-07,21617,88,3
2020-07-08,21617,89,1
2020-07-09,21617,92,3
2020-07-10,21617,94,2
2020-07-11,21617,94,0
2020-07-12,21617,94,0
2020-07-13,21617,94,0
2020-07-14,21617,95,1
2020-07-15,21617,95,0
2020-07-16,21617,96,1
2020-07-17,21617,97,1
2020-04-11,21619,0,NA
2020-04-12,21619,0,0
2020-04-13,21619,0,0
2020-04-14,21619,0,0
2020-04-15,21619,0,0
2020-04-16,21619,0,0
2020-04-17,21619,0,0
2020-04-18,21619,0,0
2020-04-19,21619,0,0
2020-04-20,21619,0,0
2020-04-21,21619,0,0
2020-04-22,21619,0,0
2020-04-23,21619,8,8
2020-04-24,21619,8,0
2020-04-25,21619,8,0
2020-04-26,21619,8,0
2020-04-27,21619,8,0
2020-04-28,21619,8,0
2020-04-29,21619,8,0
2020-04-30,21619,8,0
2020-05-01,21619,8,0
2020-05-02,21619,9,1
2020-05-03,21619,9,0
2020-05-04,21619,9,0
2020-05-05,21619,9,0
2020-05-06,21619,11,2
2020-05-07,21619,11,0
2020-05-08,21619,11,0
2020-05-09,21619,12,1
2020-05-10,21619,12,0
2020-05-11,21619,13,1
2020-05-12,21619,13,0
2020-05-13,21619,13,0
2020-05-14,21619,14,1
2020-05-15,21619,14,0
2020-05-16,21619,16,2
2020-05-17,21619,16,0
2020-05-18,21619,16,0
2020-05-19,21619,16,0
2020-05-20,21619,16,0
2020-05-21,21619,16,0
2020-05-22,21619,15,0
2020-05-23,21619,15,0
2020-05-24,21619,15,0
2020-05-25,21619,15,0
2020-05-26,21619,15,0
2020-05-27,21619,15,0
2020-05-28,21619,15,0
2020-05-29,21619,15,0
2020-05-30,21619,15,0
2020-05-31,21619,15,0
2020-06-01,21619,15,0
2020-06-02,21619,15,0
2020-06-03,21619,15,0
2020-06-04,21619,15,0
2020-06-05,21619,15,0
2020-06-06,21619,15,0
2020-06-07,21619,15,0
2020-06-08,21619,16,1
2020-06-09,21619,16,0
2020-06-10,21619,16,0
2020-06-11,21619,17,1
2020-06-12,21619,17,0
2020-06-13,21619,17,0
2020-06-14,21619,17,0
2020-06-15,21619,17,0
2020-06-16,21619,17,0
2020-06-17,21619,17,0
2020-06-18,21619,17,0
2020-06-19,21619,17,0
2020-06-20,21619,18,1
2020-06-21,21619,18,0
2020-06-22,21619,19,1
2020-06-23,21619,19,0
2020-06-24,21619,21,2
2020-06-25,21619,21,0
2020-06-26,21619,21,0
2020-06-27,21619,21,0
2020-06-28,21619,21,0
2020-06-29,21619,22,1
2020-06-30,21619,23,1
2020-07-01,21619,23,0
2020-07-02,21619,22,0
2020-07-03,21619,22,0
2020-07-04,21619,23,1
2020-07-05,21619,23,0
2020-07-06,21619,23,0
2020-07-07,21619,23,0
2020-07-08,21619,23,0
2020-07-09,21619,23,0
2020-07-10,21619,23,0
2020-07-11,21619,24,1
2020-07-12,21619,24,0
2020-07-13,21619,24,0
2020-07-14,21619,25,1
2020-07-15,21619,25,0
2020-07-16,21619,25,0
2020-07-17,21619,26,1
2020-04-11,21620,9,NA
2020-04-12,21620,9,0
2020-04-13,21620,9,0
2020-04-14,21620,9,0
2020-04-15,21620,9,0
2020-04-16,21620,11,2
2020-04-17,21620,12,1
2020-04-18,21620,14,2
2020-04-19,21620,21,7
2020-04-20,21620,20,0
2020-04-21,21620,25,5
2020-04-22,21620,27,2
2020-04-23,21620,29,2
2020-04-24,21620,49,20
2020-04-25,21620,52,3
2020-04-26,21620,53,1
2020-04-27,21620,53,0
2020-04-28,21620,54,1
2020-04-29,21620,60,6
2020-04-30,21620,60,0
2020-05-01,21620,64,4
2020-05-02,21620,68,4
2020-05-03,21620,70,2
2020-05-04,21620,71,1
2020-05-05,21620,71,0
2020-05-06,21620,71,0
2020-05-07,21620,74,3
2020-05-08,21620,74,0
2020-05-09,21620,74,0
2020-05-10,21620,77,3
2020-05-11,21620,77,0
2020-05-12,21620,80,3
2020-05-13,21620,80,0
2020-05-14,21620,80,0
2020-05-15,21620,81,1
2020-05-16,21620,87,6
2020-05-17,21620,89,2
2020-05-18,21620,90,1
2020-05-19,21620,95,5
2020-05-20,21620,95,0
2020-05-21,21620,99,4
2020-05-22,21620,101,2
2020-05-23,21620,103,2
2020-05-24,21620,104,1
2020-05-25,21620,105,1
2020-05-26,21620,107,2
2020-05-27,21620,107,0
2020-05-28,21620,113,6
2020-05-29,21620,113,0
2020-05-30,21620,113,0
2020-05-31,21620,113,0
2020-06-01,21620,113,0
2020-06-02,21620,113,0
2020-06-03,21620,115,2
2020-06-04,21620,116,1
2020-06-05,21620,117,1
2020-06-06,21620,117,0
2020-06-07,21620,117,0
2020-06-08,21620,118,1
2020-06-09,21620,119,1
2020-06-10,21620,120,1
2020-06-11,21620,119,0
2020-06-12,21620,119,0
2020-06-13,21620,120,1
2020-06-14,21620,120,0
2020-06-15,21620,120,0
2020-06-16,21620,120,0
2020-06-17,21620,120,0
2020-06-18,21620,120,0
2020-06-19,21620,120,0
2020-06-20,21620,120,0
2020-06-21,21620,120,0
2020-06-22,21620,120,0
2020-06-23,21620,120,0
2020-06-24,21620,120,0
2020-06-25,21620,120,0
2020-06-26,21620,121,1
2020-06-27,21620,122,1
2020-06-28,21620,124,2
2020-06-29,21620,125,1
2020-06-30,21620,125,0
2020-07-01,21620,125,0
2020-07-02,21620,126,1
2020-07-03,21620,126,0
2020-07-04,21620,126,0
2020-07-05,21620,128,2
2020-07-06,21620,128,0
2020-07-07,21620,130,2
2020-07-08,21620,130,0
2020-07-09,21620,130,0
2020-07-10,21620,130,0
2020-07-11,21620,130,0
2020-07-12,21620,130,0
2020-07-13,21620,130,0
2020-07-14,21620,130,0
2020-07-15,21620,131,1
2020-07-16,21620,133,2
2020-07-17,21620,135,2
2020-04-11,21621,0,NA
2020-04-12,21621,0,0
2020-04-13,21621,0,0
2020-04-14,21621,0,0
2020-04-15,21621,0,0
2020-04-16,21621,0,0
2020-04-17,21621,0,0
2020-04-18,21621,0,0
2020-04-19,21621,0,0
2020-04-20,21621,0,0
2020-04-21,21621,0,0
2020-04-22,21621,0,0
2020-04-23,21621,0,0
2020-04-24,21621,0,0
2020-04-25,21621,0,0
2020-04-26,21621,0,0
2020-04-27,21621,0,0
2020-04-28,21621,0,0
2020-04-29,21621,0,0
2020-04-30,21621,0,0
2020-05-01,21621,0,0
2020-05-02,21621,0,0
2020-05-03,21621,0,0
2020-05-04,21621,0,0
2020-05-05,21621,0,0
2020-05-06,21621,0,0
2020-05-07,21621,0,0
2020-05-08,21621,0,0
2020-05-09,21621,0,0
2020-05-10,21621,0,0
2020-05-11,21621,0,0
2020-05-12,21621,0,0
2020-05-13,21621,0,0
2020-05-14,21621,0,0
2020-05-15,21621,0,0
2020-05-16,21621,0,0
2020-05-17,21621,0,0
2020-05-18,21621,0,0
2020-05-19,21621,0,0
2020-05-20,21621,0,0
2020-05-21,21621,0,0
2020-05-22,21621,0,0
2020-05-23,21621,0,0
2020-05-24,21621,0,0
2020-05-25,21621,0,0
2020-05-26,21621,0,0
2020-05-27,21621,0,0
2020-05-28,21621,0,0
2020-05-29,21621,0,0
2020-05-30,21621,0,0
2020-05-31,21621,0,0
2020-06-01,21621,0,0
2020-06-02,21621,0,0
2020-06-03,21621,0,0
2020-06-04,21621,0,0
2020-06-05,21621,0,0
2020-06-06,21621,0,0
2020-06-07,21621,0,0
2020-06-08,21621,0,0
2020-06-09,21621,0,0
2020-06-10,21621,0,0
2020-06-11,21621,0,0
2020-06-12,21621,0,0
2020-06-13,21621,0,0
2020-06-14,21621,0,0
2020-06-15,21621,0,0
2020-06-16,21621,0,0
2020-06-17,21621,0,0
2020-06-18,21621,0,0
2020-06-19,21621,0,0
2020-06-20,21621,0,0
2020-06-21,21621,0,0
2020-06-22,21621,0,0
2020-06-23,21621,0,0
2020-06-24,21621,0,0
2020-06-25,21621,0,0
2020-06-26,21621,0,0
2020-06-27,21621,0,0
2020-06-28,21621,0,0
2020-06-29,21621,0,0
2020-06-30,21621,0,0
2020-07-01,21621,0,0
2020-07-02,21621,0,0
2020-07-03,21621,0,0
2020-07-04,21621,0,0
2020-07-05,21621,0,0
2020-07-06,21621,0,0
2020-07-07,21621,0,0
2020-07-08,21621,0,0
2020-07-09,21621,0,0
2020-07-10,21621,0,0
2020-07-11,21621,0,0
2020-07-12,21621,0,0
2020-07-13,21621,0,0
2020-07-14,21621,0,0
2020-07-15,21621,0,0
2020-07-16,21621,0,0
2020-07-17,21621,0,0
2020-04-11,21622,0,NA
2020-04-12,21622,0,0
2020-04-13,21622,0,0
2020-04-14,21622,0,0
2020-04-15,21622,0,0
2020-04-16,21622,0,0
2020-04-17,21622,0,0
2020-04-18,21622,0,0
2020-04-19,21622,0,0
2020-04-20,21622,0,0
2020-04-21,21622,0,0
2020-04-22,21622,0,0
2020-04-23,21622,0,0
2020-04-24,21622,0,0
2020-04-25,21622,0,0
2020-04-26,21622,0,0
2020-04-27,21622,0,0
2020-04-28,21622,0,0
2020-04-29,21622,0,0
2020-04-30,21622,0,0
2020-05-01,21622,0,0
2020-05-02,21622,0,0
2020-05-03,21622,0,0
2020-05-04,21622,0,0
2020-05-05,21622,0,0
2020-05-06,21622,0,0
2020-05-07,21622,0,0
2020-05-08,21622,0,0
2020-05-09,21622,0,0
2020-05-10,21622,0,0
2020-05-11,21622,0,0
2020-05-12,21622,0,0
2020-05-13,21622,0,0
2020-05-14,21622,0,0
2020-05-15,21622,0,0
2020-05-16,21622,0,0
2020-05-17,21622,0,0
2020-05-18,21622,0,0
2020-05-19,21622,0,0
2020-05-20,21622,0,0
2020-05-21,21622,0,0
2020-05-22,21622,0,0
2020-05-23,21622,0,0
2020-05-24,21622,0,0
2020-05-25,21622,0,0
2020-05-26,21622,0,0
2020-05-27,21622,0,0
2020-05-28,21622,0,0
2020-05-29,21622,0,0
2020-05-30,21622,0,0
2020-05-31,21622,0,0
2020-06-01,21622,0,0
2020-06-02,21622,0,0
2020-06-03,21622,0,0
2020-06-04,21622,0,0
2020-06-05,21622,0,0
2020-06-06,21622,0,0
2020-06-07,21622,0,0
2020-06-08,21622,0,0
2020-06-09,21622,0,0
2020-06-10,21622,0,0
2020-06-11,21622,0,0
2020-06-12,21622,0,0
2020-06-13,21622,0,0
2020-06-14,21622,0,0
2020-06-15,21622,0,0
2020-06-16,21622,0,0
2020-06-17,21622,0,0
2020-06-18,21622,0,0
2020-06-19,21622,0,0
2020-06-20,21622,0,0
2020-06-21,21622,0,0
2020-06-22,21622,0,0
2020-06-23,21622,0,0
2020-06-24,21622,0,0
2020-06-25,21622,0,0
2020-06-26,21622,0,0
2020-06-27,21622,0,0
2020-06-28,21622,0,0
2020-06-29,21622,0,0
2020-06-30,21622,0,0
2020-07-01,21622,0,0
2020-07-02,21622,0,0
2020-07-03,21622,0,0
2020-07-04,21622,0,0
2020-07-05,21622,0,0
2020-07-06,21622,0,0
2020-07-07,21622,0,0
2020-07-08,21622,0,0
2020-07-09,21622,0,0
2020-07-10,21622,0,0
2020-07-11,21622,0,0
2020-07-12,21622,0,0
2020-07-13,21622,0,0
2020-07-14,21622,0,0
2020-07-15,21622,0,0
2020-07-16,21622,0,0
2020-07-17,21622,0,0
2020-04-11,21623,0,NA
2020-04-12,21623,0,0
2020-04-13,21623,0,0
2020-04-14,21623,0,0
2020-04-15,21623,0,0
2020-04-16,21623,0,0
2020-04-17,21623,0,0
2020-04-18,21623,0,0
2020-04-19,21623,0,0
2020-04-20,21623,0,0
2020-04-21,21623,0,0
2020-04-22,21623,0,0
2020-04-23,21623,0,0
2020-04-24,21623,0,0
2020-04-25,21623,0,0
2020-04-26,21623,0,0
2020-04-27,21623,0,0
2020-04-28,21623,0,0
2020-04-29,21623,0,0
2020-04-30,21623,0,0
2020-05-01,21623,0,0
2020-05-02,21623,0,0
2020-05-03,21623,0,0
2020-05-04,21623,0,0
2020-05-05,21623,0,0
2020-05-06,21623,0,0
2020-05-07,21623,0,0
2020-05-08,21623,0,0
2020-05-09,21623,0,0
2020-05-10,21623,0,0
2020-05-11,21623,0,0
2020-05-12,21623,0,0
2020-05-13,21623,0,0
2020-05-14,21623,0,0
2020-05-15,21623,0,0
2020-05-16,21623,0,0
2020-05-17,21623,0,0
2020-05-18,21623,0,0
2020-05-19,21623,0,0
2020-05-20,21623,0,0
2020-05-21,21623,0,0
2020-05-22,21623,0,0
2020-05-23,21623,0,0
2020-05-24,21623,0,0
2020-05-25,21623,0,0
2020-05-26,21623,0,0
2020-05-27,21623,0,0
2020-05-28,21623,0,0
2020-05-29,21623,0,0
2020-05-30,21623,0,0
2020-05-31,21623,0,0
2020-06-01,21623,0,0
2020-06-02,21623,0,0
2020-06-03,21623,0,0
2020-06-04,21623,0,0
2020-06-05,21623,0,0
2020-06-06,21623,0,0
2020-06-07,21623,0,0
2020-06-08,21623,0,0
2020-06-09,21623,0,0
2020-06-10,21623,0,0
2020-06-11,21623,0,0
2020-06-12,21623,0,0
2020-06-13,21623,0,0
2020-06-14,21623,0,0
2020-06-15,21623,0,0
2020-06-16,21623,0,0
2020-06-17,21623,0,0
2020-06-18,21623,0,0
2020-06-19,21623,0,0
2020-06-20,21623,0,0
2020-06-21,21623,8,8
2020-06-22,21623,8,0
2020-06-23,21623,8,0
2020-06-24,21623,8,0
2020-06-25,21623,8,0
2020-06-26,21623,8,0
2020-06-27,21623,8,0
2020-06-28,21623,8,0
2020-06-29,21623,8,0
2020-06-30,21623,8,0
2020-07-01,21623,8,0
2020-07-02,21623,8,0
2020-07-03,21623,8,0
2020-07-04,21623,9,1
2020-07-05,21623,9,0
2020-07-06,21623,9,0
2020-07-07,21623,11,2
2020-07-08,21623,11,0
2020-07-09,21623,11,0
2020-07-10,21623,11,0
2020-07-11,21623,11,0
2020-07-12,21623,11,0
2020-07-13,21623,11,0
2020-07-14,21623,11,0
2020-07-15,21623,11,0
2020-07-16,21623,11,0
2020-07-17,21623,11,0
2020-04-11,21625,0,NA
2020-04-12,21625,0,0
2020-04-13,21625,0,0
2020-04-14,21625,0,0
2020-04-15,21625,0,0
2020-04-16,21625,0,0
2020-04-17,21625,0,0
2020-04-18,21625,0,0
2020-04-19,21625,0,0
2020-04-20,21625,0,0
2020-04-21,21625,0,0
2020-04-22,21625,0,0
2020-04-23,21625,0,0
2020-04-24,21625,0,0
2020-04-25,21625,0,0
2020-04-26,21625,0,0
2020-04-27,21625,0,0
2020-04-28,21625,0,0
2020-04-29,21625,0,0
2020-04-30,21625,0,0
2020-05-01,21625,0,0
2020-05-02,21625,0,0
2020-05-03,21625,0,0
2020-05-04,21625,0,0
2020-05-05,21625,0,0
2020-05-06,21625,0,0
2020-05-07,21625,0,0
2020-05-08,21625,0,0
2020-05-09,21625,0,0
2020-05-10,21625,0,0
2020-05-11,21625,0,0
2020-05-12,21625,0,0
2020-05-13,21625,0,0
2020-05-14,21625,0,0
2020-05-15,21625,0,0
2020-05-16,21625,0,0
2020-05-17,21625,0,0
2020-05-18,21625,0,0
2020-05-19,21625,0,0
2020-05-20,21625,0,0
2020-05-21,21625,0,0
2020-05-22,21625,0,0
2020-05-23,21625,0,0
2020-05-24,21625,0,0
2020-05-25,21625,0,0
2020-05-26,21625,0,0
2020-05-27,21625,0,0
2020-05-28,21625,0,0
2020-05-29,21625,0,0
2020-05-30,21625,0,0
2020-05-31,21625,0,0
2020-06-01,21625,0,0
2020-06-02,21625,0,0
2020-06-03,21625,0,0
2020-06-04,21625,0,0
2020-06-05,21625,0,0
2020-06-06,21625,0,0
2020-06-07,21625,0,0
2020-06-08,21625,0,0
2020-06-09,21625,0,0
2020-06-10,21625,0,0
2020-06-11,21625,0,0
2020-06-12,21625,0,0
2020-06-13,21625,0,0
2020-06-14,21625,0,0
2020-06-15,21625,0,0
2020-06-16,21625,0,0
2020-06-17,21625,0,0
2020-06-18,21625,0,0
2020-06-19,21625,0,0
2020-06-20,21625,0,0
2020-06-21,21625,0,0
2020-06-22,21625,0,0
2020-06-23,21625,0,0
2020-06-24,21625,0,0
2020-06-25,21625,0,0
2020-06-26,21625,0,0
2020-06-27,21625,0,0
2020-06-28,21625,0,0
2020-06-29,21625,0,0
2020-06-30,21625,0,0
2020-07-01,21625,0,0
2020-07-02,21625,0,0
2020-07-03,21625,0,0
2020-07-04,21625,0,0
2020-07-05,21625,0,0
2020-07-06,21625,0,0
2020-07-07,21625,0,0
2020-07-08,21625,0,0
2020-07-09,21625,0,0
2020-07-10,21625,0,0
2020-07-11,21625,0,0
2020-07-12,21625,0,0
2020-07-13,21625,0,0
2020-07-14,21625,0,0
2020-07-15,21625,0,0
2020-07-16,21625,0,0
2020-07-17,21625,0,0
2020-04-11,21626,0,NA
2020-04-12,21626,0,0
2020-04-13,21626,0,0
2020-04-14,21626,0,0
2020-04-15,21626,0,0
2020-04-16,21626,0,0
2020-04-17,21626,0,0
2020-04-18,21626,0,0
2020-04-19,21626,0,0
2020-04-20,21626,0,0
2020-04-21,21626,0,0
2020-04-22,21626,0,0
2020-04-23,21626,0,0
2020-04-24,21626,0,0
2020-04-25,21626,0,0
2020-04-26,21626,0,0
2020-04-27,21626,0,0
2020-04-28,21626,0,0
2020-04-29,21626,0,0
2020-04-30,21626,0,0
2020-05-01,21626,0,0
2020-05-02,21626,0,0
2020-05-03,21626,0,0
2020-05-04,21626,0,0
2020-05-05,21626,0,0
2020-05-06,21626,0,0
2020-05-07,21626,0,0
2020-05-08,21626,0,0
2020-05-09,21626,0,0
2020-05-10,21626,0,0
2020-05-11,21626,0,0
2020-05-12,21626,0,0
2020-05-13,21626,0,0
2020-05-14,21626,0,0
2020-05-15,21626,0,0
2020-05-16,21626,0,0
2020-05-17,21626,0,0
2020-05-18,21626,0,0
2020-05-19,21626,0,0
2020-05-20,21626,0,0
2020-05-21,21626,0,0
2020-05-22,21626,0,0
2020-05-23,21626,0,0
2020-05-24,21626,0,0
2020-05-25,21626,0,0
2020-05-26,21626,0,0
2020-05-27,21626,0,0
2020-05-28,21626,0,0
2020-05-29,21626,0,0
2020-05-30,21626,0,0
2020-05-31,21626,0,0
2020-06-01,21626,0,0
2020-06-02,21626,0,0
2020-06-03,21626,0,0
2020-06-04,21626,0,0
2020-06-05,21626,0,0
2020-06-06,21626,0,0
2020-06-07,21626,0,0
2020-06-08,21626,0,0
2020-06-09,21626,0,0
2020-06-10,21626,0,0
2020-06-11,21626,0,0
2020-06-12,21626,0,0
2020-06-13,21626,0,0
2020-06-14,21626,0,0
2020-06-15,21626,0,0
2020-06-16,21626,0,0
2020-06-17,21626,0,0
2020-06-18,21626,0,0
2020-06-19,21626,0,0
2020-06-20,21626,0,0
2020-06-21,21626,0,0
2020-06-22,21626,0,0
2020-06-23,21626,0,0
2020-06-24,21626,0,0
2020-06-25,21626,0,0
2020-06-26,21626,0,0
2020-06-27,21626,0,0
2020-06-28,21626,0,0
2020-06-29,21626,0,0
2020-06-30,21626,0,0
2020-07-01,21626,0,0
2020-07-02,21626,0,0
2020-07-03,21626,0,0
2020-07-04,21626,0,0
2020-07-05,21626,0,0
2020-07-06,21626,0,0
2020-07-07,21626,0,0
2020-07-08,21626,0,0
2020-07-09,21626,0,0
2020-07-10,21626,0,0
2020-07-11,21626,0,0
2020-07-12,21626,0,0
2020-07-13,21626,0,0
2020-07-14,21626,0,0
2020-07-15,21626,0,0
2020-07-16,21626,0,0
2020-07-17,21626,0,0
2020-04-11,21627,0,NA
2020-04-12,21627,0,0
2020-04-13,21627,0,0
2020-04-14,21627,0,0
2020-04-15,21627,0,0
2020-04-16,21627,0,0
2020-04-17,21627,0,0
2020-04-18,21627,0,0
2020-04-19,21627,0,0
2020-04-20,21627,0,0
2020-04-21,21627,0,0
2020-04-22,21627,0,0
2020-04-23,21627,0,0
2020-04-24,21627,0,0
2020-04-25,21627,0,0
2020-04-26,21627,0,0
2020-04-27,21627,0,0
2020-04-28,21627,0,0
2020-04-29,21627,0,0
2020-04-30,21627,0,0
2020-05-01,21627,0,0
2020-05-02,21627,0,0
2020-05-03,21627,0,0
2020-05-04,21627,0,0
2020-05-05,21627,0,0
2020-05-06,21627,0,0
2020-05-07,21627,0,0
2020-05-08,21627,0,0
2020-05-09,21627,0,0
2020-05-10,21627,0,0
2020-05-11,21627,0,0
2020-05-12,21627,0,0
2020-05-13,21627,0,0
2020-05-14,21627,0,0
2020-05-15,21627,0,0
2020-05-16,21627,0,0
2020-05-17,21627,0,0
2020-05-18,21627,0,0
2020-05-19,21627,0,0
2020-05-20,21627,0,0
2020-05-21,21627,0,0
2020-05-22,21627,0,0
2020-05-23,21627,0,0
2020-05-24,21627,0,0
2020-05-25,21627,0,0
2020-05-26,21627,0,0
2020-05-27,21627,0,0
2020-05-28,21627,0,0
2020-05-29,21627,0,0
2020-05-30,21627,0,0
2020-05-31,21627,0,0
2020-06-01,21627,0,0
2020-06-02,21627,0,0
2020-06-03,21627,0,0
2020-06-04,21627,0,0
2020-06-05,21627,0,0
2020-06-06,21627,0,0
2020-06-07,21627,0,0
2020-06-08,21627,0,0
2020-06-09,21627,0,0
2020-06-10,21627,0,0
2020-06-11,21627,0,0
2020-06-12,21627,0,0
2020-06-13,21627,0,0
2020-06-14,21627,0,0
2020-06-15,21627,0,0
2020-06-16,21627,0,0
2020-06-17,21627,0,0
2020-06-18,21627,0,0
2020-06-19,21627,0,0
2020-06-20,21627,0,0
2020-06-21,21627,0,0
2020-06-22,21627,0,0
2020-06-23,21627,0,0
2020-06-24,21627,0,0
2020-06-25,21627,0,0
2020-06-26,21627,0,0
2020-06-27,21627,0,0
2020-06-28,21627,0,0
2020-06-29,21627,0,0
2020-06-30,21627,0,0
2020-07-01,21627,0,0
2020-07-02,21627,0,0
2020-07-03,21627,0,0
2020-07-04,21627,0,0
2020-07-05,21627,0,0
2020-07-06,21627,0,0
2020-07-07,21627,0,0
2020-07-08,21627,0,0
2020-07-09,21627,0,0
2020-07-10,21627,0,0
2020-07-11,21627,0,0
2020-07-12,21627,0,0
2020-07-13,21627,0,0
2020-07-14,21627,0,0
2020-07-15,21627,0,0
2020-07-16,21627,0,0
2020-07-17,21627,0,0
2020-04-11,21629,0,NA
2020-04-12,21629,0,0
2020-04-13,21629,0,0
2020-04-14,21629,0,0
2020-04-15,21629,0,0
2020-04-16,21629,0,0
2020-04-17,21629,0,0
2020-04-18,21629,0,0
2020-04-19,21629,8,8
2020-04-20,21629,8,0
2020-04-21,21629,8,0
2020-04-22,21629,9,1
2020-04-23,21629,9,0
2020-04-24,21629,11,2
2020-04-25,21629,11,0
2020-04-26,21629,14,3
2020-04-27,21629,14,0
2020-04-28,21629,15,1
2020-04-29,21629,15,0
2020-04-30,21629,15,0
2020-05-01,21629,16,1
2020-05-02,21629,18,2
2020-05-03,21629,19,1
2020-05-04,21629,19,0
2020-05-05,21629,19,0
2020-05-06,21629,19,0
2020-05-07,21629,19,0
2020-05-08,21629,19,0
2020-05-09,21629,19,0
2020-05-10,21629,20,1
2020-05-11,21629,21,1
2020-05-12,21629,23,2
2020-05-13,21629,23,0
2020-05-14,21629,23,0
2020-05-15,21629,23,0
2020-05-16,21629,23,0
2020-05-17,21629,23,0
2020-05-18,21629,24,1
2020-05-19,21629,25,1
2020-05-20,21629,25,0
2020-05-21,21629,26,1
2020-05-22,21629,26,0
2020-05-23,21629,26,0
2020-05-24,21629,27,1
2020-05-25,21629,27,0
2020-05-26,21629,27,0
2020-05-27,21629,27,0
2020-05-28,21629,26,0
2020-05-29,21629,26,0
2020-05-30,21629,26,0
2020-05-31,21629,26,0
2020-06-01,21629,26,0
2020-06-02,21629,26,0
2020-06-03,21629,26,0
2020-06-04,21629,26,0
2020-06-05,21629,26,0
2020-06-06,21629,26,0
2020-06-07,21629,27,1
2020-06-08,21629,27,0
2020-06-09,21629,27,0
2020-06-10,21629,28,1
2020-06-11,21629,28,0
2020-06-12,21629,28,0
2020-06-13,21629,28,0
2020-06-14,21629,28,0
2020-06-15,21629,28,0
2020-06-16,21629,28,0
2020-06-17,21629,28,0
2020-06-18,21629,28,0
2020-06-19,21629,28,0
2020-06-20,21629,28,0
2020-06-21,21629,31,3
2020-06-22,21629,31,0
2020-06-23,21629,32,1
2020-06-24,21629,33,1
2020-06-25,21629,33,0
2020-06-26,21629,33,0
2020-06-27,21629,35,2
2020-06-28,21629,35,0
2020-06-29,21629,37,2
2020-06-30,21629,38,1
2020-07-01,21629,39,1
2020-07-02,21629,39,0
2020-07-03,21629,39,0
2020-07-04,21629,39,0
2020-07-05,21629,39,0
2020-07-06,21629,39,0
2020-07-07,21629,39,0
2020-07-08,21629,40,1
2020-07-09,21629,44,4
2020-07-10,21629,46,2
2020-07-11,21629,46,0
2020-07-12,21629,48,2
2020-07-13,21629,48,0
2020-07-14,21629,49,1
2020-07-15,21629,49,0
2020-07-16,21629,49,0
2020-07-17,21629,50,1
2020-04-11,21631,0,NA
2020-04-12,21631,0,0
2020-04-13,21631,0,0
2020-04-14,21631,0,0
2020-04-15,21631,0,0
2020-04-16,21631,0,0
2020-04-17,21631,0,0
2020-04-18,21631,0,0
2020-04-19,21631,0,0
2020-04-20,21631,0,0
2020-04-21,21631,0,0
2020-04-22,21631,0,0
2020-04-23,21631,0,0
2020-04-24,21631,0,0
2020-04-25,21631,0,0
2020-04-26,21631,0,0
2020-04-27,21631,0,0
2020-04-28,21631,0,0
2020-04-29,21631,0,0
2020-04-30,21631,0,0
2020-05-01,21631,0,0
2020-05-02,21631,0,0
2020-05-03,21631,0,0
2020-05-04,21631,0,0
2020-05-05,21631,0,0
2020-05-06,21631,0,0
2020-05-07,21631,0,0
2020-05-08,21631,0,0
2020-05-09,21631,0,0
2020-05-10,21631,0,0
2020-05-11,21631,0,0
2020-05-12,21631,0,0
2020-05-13,21631,0,0
2020-05-14,21631,0,0
2020-05-15,21631,0,0
2020-05-16,21631,0,0
2020-05-17,21631,0,0
2020-05-18,21631,0,0
2020-05-19,21631,0,0
2020-05-20,21631,0,0
2020-05-21,21631,0,0
2020-05-22,21631,0,0
2020-05-23,21631,0,0
2020-05-24,21631,0,0
2020-05-25,21631,0,0
2020-05-26,21631,0,0
2020-05-27,21631,0,0
2020-05-28,21631,8,8
2020-05-29,21631,8,0
2020-05-30,21631,8,0
2020-05-31,21631,8,0
2020-06-01,21631,8,0
2020-06-02,21631,8,0
2020-06-03,21631,8,0
2020-06-04,21631,8,0
2020-06-05,21631,8,0
2020-06-06,21631,8,0
2020-06-07,21631,8,0
2020-06-08,21631,8,0
2020-06-09,21631,8,0
2020-06-10,21631,8,0
2020-06-11,21631,8,0
2020-06-12,21631,8,0
2020-06-13,21631,8,0
2020-06-14,21631,8,0
2020-06-15,21631,8,0
2020-06-16,21631,8,0
2020-06-17,21631,8,0
2020-06-18,21631,8,0
2020-06-19,21631,8,0
2020-06-20,21631,10,2
2020-06-21,21631,10,0
2020-06-22,21631,10,0
2020-06-23,21631,10,0
2020-06-24,21631,10,0
2020-06-25,21631,10,0
2020-06-26,21631,10,0
2020-06-27,21631,11,1
2020-06-28,21631,11,0
2020-06-29,21631,11,0
2020-06-30,21631,11,0
2020-07-01,21631,11,0
2020-07-02,21631,11,0
2020-07-03,21631,11,0
2020-07-04,21631,11,0
2020-07-05,21631,11,0
2020-07-06,21631,11,0
2020-07-07,21631,11,0
2020-07-08,21631,11,0
2020-07-09,21631,11,0
2020-07-10,21631,11,0
2020-07-11,21631,11,0
2020-07-12,21631,11,0
2020-07-13,21631,11,0
2020-07-14,21631,11,0
2020-07-15,21631,11,0
